city_state,city,state,year,id,holc_polygon,holc_grade,lat,lon,sum_bird_obs
"Milwaukee Co., WI",Milwaukee Co.,WI,2007,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,2
"Milwaukee Co., WI",Milwaukee Co.,WI,2006,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,28
"Milwaukee Co., WI",Milwaukee Co.,WI,2013,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,12
"Milwaukee Co., WI",Milwaukee Co.,WI,2008,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,40
"Milwaukee Co., WI",Milwaukee Co.,WI,1998,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,20
"Milwaukee Co., WI",Milwaukee Co.,WI,2005,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,33
"Milwaukee Co., WI",Milwaukee Co.,WI,2001,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,74
"Milwaukee Co., WI",Milwaukee Co.,WI,2004,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,2
"Milwaukee Co., WI",Milwaukee Co.,WI,2003,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,14
"Milwaukee Co., WI",Milwaukee Co.,WI,2002,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,141
"Milwaukee Co., WI",Milwaukee Co.,WI,1999,WI_Milwaukee Co._C32_C_9614,WI_Milwaukee Co._C32_C_9614_Aves_all_observations,C,42.980038,-87.89575,47
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,4
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,12
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,96
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2018,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,3
"Milwaukee Co., WI",Milwaukee Co.,WI,1999,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,6
"Milwaukee Co., WI",Milwaukee Co.,WI,1995,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,2
"Milwaukee Co., WI",Milwaukee Co.,WI,1996,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2000,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,6
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,24
"Milwaukee Co., WI",Milwaukee Co.,WI,2015,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2014,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,3
"Milwaukee Co., WI",Milwaukee Co.,WI,2013,WI_Milwaukee Co._C33_C_9615,WI_Milwaukee Co._C33_C_9615_Aves_all_observations,C,42.981453,-87.91818,2
"Milwaukee Co., WI",Milwaukee Co.,WI,2022,WI_Milwaukee Co._C34_C_9616,WI_Milwaukee Co._C34_C_9616_Aves_all_observations,C,42.961949,-87.906107,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C34_C_9616,WI_Milwaukee Co._C34_C_9616_Aves_all_observations,C,42.961949,-87.906107,41
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C34_C_9616,WI_Milwaukee Co._C34_C_9616_Aves_all_observations,C,42.961949,-87.906107,142
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C34_C_9616,WI_Milwaukee Co._C34_C_9616_Aves_all_observations,C,42.961949,-87.906107,5
"Milwaukee Co., WI",Milwaukee Co.,WI,2018,WI_Milwaukee Co._C34_C_9616,WI_Milwaukee Co._C34_C_9616_Aves_all_observations,C,42.961949,-87.906107,3
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._C34_C_9616,WI_Milwaukee Co._C34_C_9616_Aves_all_observations,C,42.961949,-87.906107,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._C34_C_9616,WI_Milwaukee Co._C34_C_9616_Aves_all_observations,C,42.961949,-87.906107,10
"Milwaukee Co., WI",Milwaukee Co.,WI,2012,WI_Milwaukee Co._C34_C_9616,WI_Milwaukee Co._C34_C_9616_Aves_all_observations,C,42.961949,-87.906107,20
"Milwaukee Co., WI",Milwaukee Co.,WI,2011,WI_Milwaukee Co._C34_C_9616,WI_Milwaukee Co._C34_C_9616_Aves_all_observations,C,42.961949,-87.906107,133
"Milwaukee Co., WI",Milwaukee Co.,WI,2022,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,11
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,18
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,16
"Milwaukee Co., WI",Milwaukee Co.,WI,2018,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,7
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,19
"Milwaukee Co., WI",Milwaukee Co.,WI,2012,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2010,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,5
"Milwaukee Co., WI",Milwaukee Co.,WI,2007,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,3
"Milwaukee Co., WI",Milwaukee Co.,WI,2006,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,10
"Milwaukee Co., WI",Milwaukee Co.,WI,2013,WI_Milwaukee Co._C35_C_9617,WI_Milwaukee Co._C35_C_9617_Aves_all_observations,C,42.960088,-87.850078,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C36_C_9618,WI_Milwaukee Co._C36_C_9618_Aves_all_observations,C,42.914726,-87.85402,71
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C36_C_9618,WI_Milwaukee Co._C36_C_9618_Aves_all_observations,C,42.914726,-87.85402,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2018,WI_Milwaukee Co._C36_C_9618,WI_Milwaukee Co._C36_C_9618_Aves_all_observations,C,42.914726,-87.85402,11
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C36_C_9618,WI_Milwaukee Co._C36_C_9618_Aves_all_observations,C,42.914726,-87.85402,21
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._C36_C_9618,WI_Milwaukee Co._C36_C_9618_Aves_all_observations,C,42.914726,-87.85402,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._C36_C_9618,WI_Milwaukee Co._C36_C_9618_Aves_all_observations,C,42.914726,-87.85402,17
"Milwaukee Co., WI",Milwaukee Co.,WI,2014,WI_Milwaukee Co._C36_C_9618,WI_Milwaukee Co._C36_C_9618_Aves_all_observations,C,42.914726,-87.85402,6
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,6
"Milwaukee Co., WI",Milwaukee Co.,WI,2004,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,26
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,87
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,32
"Milwaukee Co., WI",Milwaukee Co.,WI,2015,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,23
"Milwaukee Co., WI",Milwaukee Co.,WI,2018,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,53
"Milwaukee Co., WI",Milwaukee Co.,WI,2014,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,121
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,11
"Milwaukee Co., WI",Milwaukee Co.,WI,2005,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,49
"Milwaukee Co., WI",Milwaukee Co.,WI,2009,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,14
"Milwaukee Co., WI",Milwaukee Co.,WI,2013,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,106
"Milwaukee Co., WI",Milwaukee Co.,WI,2012,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,11
"Milwaukee Co., WI",Milwaukee Co.,WI,2010,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,37
"Milwaukee Co., WI",Milwaukee Co.,WI,2008,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,14
"Milwaukee Co., WI",Milwaukee Co.,WI,2007,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,38
"Milwaukee Co., WI",Milwaukee Co.,WI,2006,WI_Milwaukee Co._C37_C_9619,WI_Milwaukee Co._C37_C_9619_Aves_all_observations,C,42.90592,-87.84784,19
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C38_C_9620,WI_Milwaukee Co._C38_C_9620_Aves_all_observations,C,42.905228,-87.87953,103
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C38_C_9620,WI_Milwaukee Co._C38_C_9620_Aves_all_observations,C,42.905228,-87.87953,194
"Milwaukee Co., WI",Milwaukee Co.,WI,2018,WI_Milwaukee Co._C38_C_9620,WI_Milwaukee Co._C38_C_9620_Aves_all_observations,C,42.905228,-87.87953,60
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C38_C_9620,WI_Milwaukee Co._C38_C_9620_Aves_all_observations,C,42.905228,-87.87953,38
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._C38_C_9620,WI_Milwaukee Co._C38_C_9620_Aves_all_observations,C,42.905228,-87.87953,74
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._C38_C_9620,WI_Milwaukee Co._C38_C_9620_Aves_all_observations,C,42.905228,-87.87953,143
"Milwaukee Co., WI",Milwaukee Co.,WI,2015,WI_Milwaukee Co._C38_C_9620,WI_Milwaukee Co._C38_C_9620_Aves_all_observations,C,42.905228,-87.87953,25
"Milwaukee Co., WI",Milwaukee Co.,WI,2013,WI_Milwaukee Co._C38_C_9620,WI_Milwaukee Co._C38_C_9620_Aves_all_observations,C,42.905228,-87.87953,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2011,WI_Milwaukee Co._C38_C_9620,WI_Milwaukee Co._C38_C_9620_Aves_all_observations,C,42.905228,-87.87953,2
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,123
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,368
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,20
"Milwaukee Co., WI",Milwaukee Co.,WI,2018,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,66
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,46
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,141
"Milwaukee Co., WI",Milwaukee Co.,WI,2015,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,62
"Milwaukee Co., WI",Milwaukee Co.,WI,2014,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,96
"Milwaukee Co., WI",Milwaukee Co.,WI,2012,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,23
"Milwaukee Co., WI",Milwaukee Co.,WI,2013,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,25
"Milwaukee Co., WI",Milwaukee Co.,WI,2011,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,63
"Milwaukee Co., WI",Milwaukee Co.,WI,2010,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,306
"Milwaukee Co., WI",Milwaukee Co.,WI,2009,WI_Milwaukee Co._C4_C_9621,WI_Milwaukee Co._C4_C_9621_Aves_all_observations,C,43.10485,-87.91331,48
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C6_C_9623,WI_Milwaukee Co._C6_C_9623_Aves_all_observations,C,43.084778,-87.89403,6
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C6_C_9623,WI_Milwaukee Co._C6_C_9623_Aves_all_observations,C,43.084778,-87.89403,91
"Milwaukee Co., WI",Milwaukee Co.,WI,2014,WI_Milwaukee Co._C6_C_9623,WI_Milwaukee Co._C6_C_9623_Aves_all_observations,C,43.084778,-87.89403,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2013,WI_Milwaukee Co._C6_C_9623,WI_Milwaukee Co._C6_C_9623_Aves_all_observations,C,43.084778,-87.89403,3
"Milwaukee Co., WI",Milwaukee Co.,WI,2009,WI_Milwaukee Co._C6_C_9623,WI_Milwaukee Co._C6_C_9623_Aves_all_observations,C,43.084778,-87.89403,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2006,WI_Milwaukee Co._C6_C_9623,WI_Milwaukee Co._C6_C_9623_Aves_all_observations,C,43.084778,-87.89403,32
"Milwaukee Co., WI",Milwaukee Co.,WI,2007,WI_Milwaukee Co._C6_C_9623,WI_Milwaukee Co._C6_C_9623_Aves_all_observations,C,43.084778,-87.89403,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C7_C_9624,WI_Milwaukee Co._C7_C_9624_Aves_all_observations,C,43.088936,-87.92114,3
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C7_C_9624,WI_Milwaukee Co._C7_C_9624_Aves_all_observations,C,43.088936,-87.92114,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C7_C_9624,WI_Milwaukee Co._C7_C_9624_Aves_all_observations,C,43.088936,-87.92114,13
"Milwaukee Co., WI",Milwaukee Co.,WI,2009,WI_Milwaukee Co._C7_C_9624,WI_Milwaukee Co._C7_C_9624_Aves_all_observations,C,43.088936,-87.92114,9
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,3
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,3
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2018,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,2
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,3
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,13
"Milwaukee Co., WI",Milwaukee Co.,WI,2015,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,19
"Milwaukee Co., WI",Milwaukee Co.,WI,2014,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2013,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,16
"Milwaukee Co., WI",Milwaukee Co.,WI,2011,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,4
"Milwaukee Co., WI",Milwaukee Co.,WI,2008,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,19
"Milwaukee Co., WI",Milwaukee Co.,WI,2007,WI_Milwaukee Co._C8_C_9625,WI_Milwaukee Co._C8_C_9625_Aves_all_observations,C,43.071083,-87.92169,13
"Milwaukee Co., WI",Milwaukee Co.,WI,2014,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,1902
"Milwaukee Co., WI",Milwaukee Co.,WI,2019,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,1563
"Milwaukee Co., WI",Milwaukee Co.,WI,2012,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,1164
"Milwaukee Co., WI",Milwaukee Co.,WI,2018,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,1261
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,907
"Milwaukee Co., WI",Milwaukee Co.,WI,2009,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,350
"Milwaukee Co., WI",Milwaukee Co.,WI,2007,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,419
"Milwaukee Co., WI",Milwaukee Co.,WI,2011,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,615
"Milwaukee Co., WI",Milwaukee Co.,WI,2013,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,1709
"Milwaukee Co., WI",Milwaukee Co.,WI,2010,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,465
"Milwaukee Co., WI",Milwaukee Co.,WI,1981,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,2
"Milwaukee Co., WI",Milwaukee Co.,WI,2015,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,893
"Milwaukee Co., WI",Milwaukee Co.,WI,2021,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,494
"Milwaukee Co., WI",Milwaukee Co.,WI,2008,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,178
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,188
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,118
"Milwaukee Co., WI",Milwaukee Co.,WI,2005,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,52
"Milwaukee Co., WI",Milwaukee Co.,WI,2004,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,7
"Milwaukee Co., WI",Milwaukee Co.,WI,2006,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,277
"Milwaukee Co., WI",Milwaukee Co.,WI,2002,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,4
"Milwaukee Co., WI",Milwaukee Co.,WI,2001,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,21
"Milwaukee Co., WI",Milwaukee Co.,WI,1996,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,11
"Milwaukee Co., WI",Milwaukee Co.,WI,1983,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,2
"Milwaukee Co., WI",Milwaukee Co.,WI,1995,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,12
"Milwaukee Co., WI",Milwaukee Co.,WI,1984,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,12
"Milwaukee Co., WI",Milwaukee Co.,WI,2000,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,8
"Milwaukee Co., WI",Milwaukee Co.,WI,2022,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,4
"Milwaukee Co., WI",Milwaukee Co.,WI,1985,WI_Milwaukee Co._C9_C_9626,WI_Milwaukee Co._C9_C_9626_Aves_all_observations,C,43.066871,-87.890565,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2020,WI_Milwaukee Co._D10_D_9628,WI_Milwaukee Co._D10_D_9628_Aves_all_observations,D,43.00726,-87.986794,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2016,WI_Milwaukee Co._D10_D_9628,WI_Milwaukee Co._D10_D_9628_Aves_all_observations,D,43.00726,-87.986794,3
"Milwaukee Co., WI",Milwaukee Co.,WI,2017,WI_Milwaukee Co._D10_D_9629,WI_Milwaukee Co._D10_D_9629_Aves_all_observations,D,43.01255,-87.96819,7
"Milwaukee Co., WI",Milwaukee Co.,WI,1989,WI_Milwaukee Co._D10_D_9629,WI_Milwaukee Co._D10_D_9629_Aves_all_observations,D,43.01255,-87.96819,1
"Milwaukee Co., WI",Milwaukee Co.,WI,2014,WI_Milwaukee Co._D10_D_9629,WI_Milwaukee Co._D10_D_9629_Aves_all_observations,D,43.01255,-87.96819,7
"Milwaukee Co., WI",Milwaukee Co.,WI,2011,WI_Milwaukee Co._D10_D_9629,WI_Milwaukee Co._D10_D_9629_Aves_all_observations,D,43.01255,-87.96819,42
"Milwaukee Co., WI",Milwaukee Co.,WI,2010,WI_Milwaukee Co._D10_D_9629,WI_Milwaukee Co._D10_D_9629_Aves_all_observations,D,43.01255,-87.96819,20
"Milwaukee Co., WI",Milwaukee Co.,WI,1985,WI_Milwaukee Co._D10_D_9629,WI_Milwaukee Co._D10_D_9629_Aves_all_observations,D,43.01255,-87.96819,7
