city_state,city,state,year,collectionCode,id,id2,holc_polygon,holc_grade,lat,lon,area_holc_km2,sum_bird_obs
"Seattle, WA",Seattle,WA,2006,other,WA_Seattle_B14_B_9337,"Seattle, WA B14",WA_Seattle_B14_B_9337_Aves_all_observations,B,47.585655,-122.29199,2.95947425425235,1
"Seattle, WA",Seattle,WA,2002,other,WA_Seattle_B14_B_9337,"Seattle, WA B14",WA_Seattle_B14_B_9337_Aves_all_observations,B,47.585655,-122.29199,2.95947425425235,2
"Seattle, WA",Seattle,WA,2001,other,WA_Seattle_B14_B_9337,"Seattle, WA B14",WA_Seattle_B14_B_9337_Aves_all_observations,B,47.585655,-122.29199,2.95947425425235,2
"Seattle, WA",Seattle,WA,2000,other,WA_Seattle_B14_B_9337,"Seattle, WA B14",WA_Seattle_B14_B_9337_Aves_all_observations,B,47.585655,-122.29199,2.95947425425235,1
"Seattle, WA",Seattle,WA,2020,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,120
"Seattle, WA",Seattle,WA,2017,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,12
"Seattle, WA",Seattle,WA,2020,iNaturalist,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,17
"Seattle, WA",Seattle,WA,2020,other,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,1
"Seattle, WA",Seattle,WA,2018,iNaturalist,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,1
"Seattle, WA",Seattle,WA,2019,other,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,27
"Seattle, WA",Seattle,WA,2019,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,42
"Seattle, WA",Seattle,WA,2014,iNaturalist,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,2
"Seattle, WA",Seattle,WA,2018,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,49
"Seattle, WA",Seattle,WA,2002,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,5
"Seattle, WA",Seattle,WA,2016,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,2
"Seattle, WA",Seattle,WA,2015,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,3
"Seattle, WA",Seattle,WA,2011,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,1
"Seattle, WA",Seattle,WA,2007,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,1
"Seattle, WA",Seattle,WA,2013,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,1
"Seattle, WA",Seattle,WA,2012,ebird,WA_Seattle_B15_B_9338,"Seattle, WA B15",WA_Seattle_B15_B_9338_Aves_all_observations,B,47.577312,-122.315804,1.96633324236867,3
"Seattle, WA",Seattle,WA,2020,ebird,WA_Seattle_B16_B_9339,"Seattle, WA B16",WA_Seattle_B16_B_9339_Aves_all_observations,B,47.557247,-122.29784,1.5166251806838,36
"Seattle, WA",Seattle,WA,2019,ebird,WA_Seattle_B16_B_9339,"Seattle, WA B16",WA_Seattle_B16_B_9339_Aves_all_observations,B,47.557247,-122.29784,1.5166251806838,2
"Seattle, WA",Seattle,WA,2016,ebird,WA_Seattle_B16_B_9339,"Seattle, WA B16",WA_Seattle_B16_B_9339_Aves_all_observations,B,47.557247,-122.29784,1.5166251806838,1
"Seattle, WA",Seattle,WA,2002,ebird,WA_Seattle_B16_B_9339,"Seattle, WA B16",WA_Seattle_B16_B_9339_Aves_all_observations,B,47.557247,-122.29784,1.5166251806838,3
"Seattle, WA",Seattle,WA,2014,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,973
"Seattle, WA",Seattle,WA,2019,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,1192
"Seattle, WA",Seattle,WA,2017,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,846
"Seattle, WA",Seattle,WA,2018,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,812
"Seattle, WA",Seattle,WA,2015,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,844
"Seattle, WA",Seattle,WA,2012,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,95
"Seattle, WA",Seattle,WA,2020,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,717
"Seattle, WA",Seattle,WA,2016,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,208
"Seattle, WA",Seattle,WA,2020,other,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,25
"Seattle, WA",Seattle,WA,2006,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,6
"Seattle, WA",Seattle,WA,2019,other,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,41
"Seattle, WA",Seattle,WA,2013,other,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,13
"Seattle, WA",Seattle,WA,2018,other,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,50
"Seattle, WA",Seattle,WA,2013,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,46
"Seattle, WA",Seattle,WA,2017,other,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,14
"Seattle, WA",Seattle,WA,2018,iNaturalist,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,1
"Seattle, WA",Seattle,WA,2017,iNaturalist,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,1
"Seattle, WA",Seattle,WA,2014,other,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,35
"Seattle, WA",Seattle,WA,2011,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,11
"Seattle, WA",Seattle,WA,2009,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,26
"Seattle, WA",Seattle,WA,2007,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,46
"Seattle, WA",Seattle,WA,2010,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,18
"Seattle, WA",Seattle,WA,2005,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,51
"Seattle, WA",Seattle,WA,2004,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,58
"Seattle, WA",Seattle,WA,2003,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,17
"Seattle, WA",Seattle,WA,2002,ebird,WA_Seattle_B17_B_9340,"Seattle, WA B17",WA_Seattle_B17_B_9340_Aves_all_observations,B,47.52401,-122.26395,0.711945942329657,56
"Seattle, WA",Seattle,WA,2014,iNaturalist,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,2
"Seattle, WA",Seattle,WA,2020,iNaturalist,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,33
"Seattle, WA",Seattle,WA,2019,iNaturalist,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,42
"Seattle, WA",Seattle,WA,2020,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,4696
"Seattle, WA",Seattle,WA,2017,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,1520
"Seattle, WA",Seattle,WA,2018,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,2179
"Seattle, WA",Seattle,WA,2019,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,3958
"Seattle, WA",Seattle,WA,2001,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,43
"Seattle, WA",Seattle,WA,2014,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,606
"Seattle, WA",Seattle,WA,2012,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,534
"Seattle, WA",Seattle,WA,2003,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,65
"Seattle, WA",Seattle,WA,2015,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,708
"Seattle, WA",Seattle,WA,2011,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,339
"Seattle, WA",Seattle,WA,2013,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,625
"Seattle, WA",Seattle,WA,2019,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,498
"Seattle, WA",Seattle,WA,2010,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,320
"Seattle, WA",Seattle,WA,2016,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,749
"Seattle, WA",Seattle,WA,2009,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,120
"Seattle, WA",Seattle,WA,2018,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,1223
"Seattle, WA",Seattle,WA,2015,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,32
"Seattle, WA",Seattle,WA,2007,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,177
"Seattle, WA",Seattle,WA,2006,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,72
"Seattle, WA",Seattle,WA,2008,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,210
"Seattle, WA",Seattle,WA,2004,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,24
"Seattle, WA",Seattle,WA,2016,iNaturalist,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,6
"Seattle, WA",Seattle,WA,2015,iNaturalist,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,10
"Seattle, WA",Seattle,WA,2007,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,2
"Seattle, WA",Seattle,WA,2020,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,195
"Seattle, WA",Seattle,WA,2016,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,24
"Seattle, WA",Seattle,WA,2008,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,9
"Seattle, WA",Seattle,WA,2017,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,79
"Seattle, WA",Seattle,WA,2003,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,94
"Seattle, WA",Seattle,WA,2002,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,5
"Seattle, WA",Seattle,WA,2001,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,52
"Seattle, WA",Seattle,WA,2000,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,38
"Seattle, WA",Seattle,WA,2018,iNaturalist,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,14
"Seattle, WA",Seattle,WA,2017,iNaturalist,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,21
"Seattle, WA",Seattle,WA,2009,iNaturalist,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,1
"Seattle, WA",Seattle,WA,2000,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,1
"Seattle, WA",Seattle,WA,2012,iNaturalist,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,1
"Seattle, WA",Seattle,WA,2005,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,30
"Seattle, WA",Seattle,WA,2012,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,7
"Seattle, WA",Seattle,WA,2002,ebird,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,1
"Seattle, WA",Seattle,WA,2009,other,WA_Seattle_B18_B_9341,"Seattle, WA B18",WA_Seattle_B18_B_9341_Aves_all_observations,B,47.57224,-122.414034,0.255734181731292,9
"Seattle, WA",Seattle,WA,2020,iNaturalist,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,23
"Seattle, WA",Seattle,WA,2014,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,239
"Seattle, WA",Seattle,WA,2010,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,587
"Seattle, WA",Seattle,WA,2020,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,4783
"Seattle, WA",Seattle,WA,2011,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,509
"Seattle, WA",Seattle,WA,2013,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,255
"Seattle, WA",Seattle,WA,2012,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,126
"Seattle, WA",Seattle,WA,2018,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,1134
"Seattle, WA",Seattle,WA,2016,other,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,6
"Seattle, WA",Seattle,WA,2009,other,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,1
"Seattle, WA",Seattle,WA,2015,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,356
"Seattle, WA",Seattle,WA,2008,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,307
"Seattle, WA",Seattle,WA,2016,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,253
"Seattle, WA",Seattle,WA,2019,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,2225
"Seattle, WA",Seattle,WA,2020,other,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,32
"Seattle, WA",Seattle,WA,2019,other,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,54
"Seattle, WA",Seattle,WA,2017,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,550
"Seattle, WA",Seattle,WA,2006,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,112
"Seattle, WA",Seattle,WA,2019,iNaturalist,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,23
"Seattle, WA",Seattle,WA,2018,other,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,15
"Seattle, WA",Seattle,WA,2005,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,37
"Seattle, WA",Seattle,WA,2018,iNaturalist,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,1
"Seattle, WA",Seattle,WA,2007,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,7
"Seattle, WA",Seattle,WA,2004,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,2
"Seattle, WA",Seattle,WA,2003,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,40
"Seattle, WA",Seattle,WA,2001,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,93
"Seattle, WA",Seattle,WA,2000,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,8
"Seattle, WA",Seattle,WA,2002,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,62
"Seattle, WA",Seattle,WA,2017,iNaturalist,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,1
"Seattle, WA",Seattle,WA,2015,iNaturalist,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,1
"Seattle, WA",Seattle,WA,2009,ebird,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,79
"Seattle, WA",Seattle,WA,2005,other,WA_Seattle_B19_B_9342,"Seattle, WA B19",WA_Seattle_B19_B_9342_Aves_all_observations,B,47.530936,-122.38139,1.0756847451367,1
"Seattle, WA",Seattle,WA,2020,other,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,4132
"Seattle, WA",Seattle,WA,2015,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,902
"Seattle, WA",Seattle,WA,2020,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,4807
"Seattle, WA",Seattle,WA,2019,other,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,2378
"Seattle, WA",Seattle,WA,2013,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,329
"Seattle, WA",Seattle,WA,2018,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,1683
"Seattle, WA",Seattle,WA,2019,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,1926
"Seattle, WA",Seattle,WA,2017,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,1149
"Seattle, WA",Seattle,WA,2014,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,558
"Seattle, WA",Seattle,WA,2007,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,41
"Seattle, WA",Seattle,WA,2016,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,600
"Seattle, WA",Seattle,WA,2020,iNaturalist,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,33
"Seattle, WA",Seattle,WA,2012,ebird,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,111
"Seattle, WA",Seattle,WA,2017,other,WA_Seattle_B2_B_9343,"Seattle, WA B2",WA_Seattle_B2_B_9343_Aves_all_observations,B,47.685013,-122.328553,0.464158390808639,124
